date,country,iso2,group,component,cycle,yoy_growth,qoq_annualised
2002-01-01,Indonesia,ID,Focus,Consumption,0.05098260865278202,4.059909618387891,4.141297448606451
2002-04-01,Indonesia,ID,Focus,Consumption,-0.039282991660292366,3.935274107751141,3.5074180341439387
2002-07-01,Indonesia,ID,Focus,Consumption,-0.30500688511697127,3.5466574731003675,2.8260929200499163
2002-10-01,Indonesia,ID,Focus,Consumption,-0.37797906456701696,3.5236274189788475,3.6197012731150835
2003-01-01,Indonesia,ID,Focus,Consumption,-0.5187068743046767,3.331455849414411,3.372611170348705
2003-04-01,Indonesia,ID,Focus,Consumption,-0.5297158495092045,3.433552566015763,3.9158049005493467
2003-07-01,Indonesia,ID,Focus,Consumption,-0.4998025409324973,3.752754744563447,4.102901634240652
2003-10-01,Indonesia,ID,Focus,Consumption,0.3847786388903201,4.733515834951163,7.542745634665948
2004-01-01,Indonesia,ID,Focus,Consumption,0.9291099730884075,5.440221586896499,6.199434178130048
2004-04-01,Indonesia,ID,Focus,Consumption,0.6214044467241426,5.162883366499926,2.806452018963057
2004-07-01,Indonesia,ID,Focus,Consumption,0.34440088580304173,4.873214281907323,2.9442252958702397
2004-10-01,Indonesia,ID,Focus,Consumption,0.2802304064841005,3.940497043386415,3.8118766805823157
2005-01-01,Indonesia,ID,Focus,Consumption,0.32944137867870144,3.4616225464347394,4.283936190323345
2005-04-01,Indonesia,ID,Focus,Consumption,0.31643219126600364,3.7741356609391374,4.056504476980649
2005-07-01,Indonesia,ID,Focus,Consumption,0.44834967615106636,4.20342906599771,4.661398916104531
2005-10-01,Indonesia,ID,Focus,Consumption,0.21668429498561576,4.059656172642079,3.2367851071597897
2006-01-01,Indonesia,ID,Focus,Consumption,-0.8010366894375627,3.020654907286513,0.12793112890108205
2006-04-01,Indonesia,ID,Focus,Consumption,-0.7713007565386155,3.0963587188448827,4.359319723214128
2006-07-01,Indonesia,ID,Focus,Consumption,-0.820827793804773,2.9530136563455045,4.088018666107018
2006-10-01,Indonesia,ID,Focus,Consumption,-0.627867670694414,3.4203123240065025,5.105979777803782
2007-01-01,Indonesia,ID,Focus,Consumption,-0.5992667816388125,4.512520764013317,4.49676488892834
2007-04-01,Indonesia,ID,Focus,Consumption,-0.4154749694218799,4.713788467433133,5.164390536893393
2007-07-01,Indonesia,ID,Focus,Consumption,-0.15811551709199284,5.067449999328133,5.502664793687018
2007-10-01,Indonesia,ID,Focus,Consumption,0.15498429803819563,5.232388303584301,5.765732994828454
2008-01-01,Indonesia,ID,Focus,Consumption,0.3294538874388554,5.419953733016314,5.247026606656391
2008-04-01,Indonesia,ID,Focus,Consumption,0.4729522023045555,5.417618910996325,5.155051248813436
2008-07-01,Indonesia,ID,Focus,Consumption,0.3683694970565694,5.089841654805838,4.19155576892507
2008-10-01,Indonesia,ID,Focus,Consumption,0.4403327470285092,4.879575763885313,4.924669431146356
2009-01-01,Indonesia,ID,Focus,Consumption,0.5655753730623341,4.858753847534558,5.163738941253371
2009-04-01,Indonesia,ID,Focus,Consumption,0.3543818455792195,4.531008367688827,3.8440693294305106
2009-07-01,Indonesia,ID,Focus,Consumption,0.2894975816232796,4.597349005608109,4.456918320602199
2009-10-01,Indonesia,ID,Focus,Consumption,0.16301674374818825,4.426323360676676,4.240566851420624
2010-01-01,Indonesia,ID,Focus,Consumption,-0.017332720967935204,4.149957076347732,4.058273803937595
2010-04-01,Indonesia,ID,Focus,Consumption,-0.08327184073010771,4.327102448710107,4.552650818880011
2010-07-01,Indonesia,ID,Focus,Consumption,-0.9016127581494863,3.6086953952647605,1.5832901068208116
2010-10-01,Indonesia,ID,Focus,Consumption,-0.6972002221474578,3.9780169481389294,5.7178530629173
2011-01-01,Indonesia,ID,Focus,Consumption,-0.6172415433663178,4.279607349252146,5.264635408390461
2011-04-01,Indonesia,ID,Focus,Consumption,-0.4752352189047403,4.530626993746978,5.556729396859339
2011-07-01,Indonesia,ID,Focus,Consumption,-0.3602371140756593,5.507395079943933,5.4903624516086325
2011-10-01,Indonesia,ID,Focus,Consumption,-0.3023011128057895,5.403020416748561,5.30035441013581
2012-01-01,Indonesia,ID,Focus,Consumption,-0.2647804685189023,5.400013365067835,5.2526072016675585
2012-04-01,Indonesia,ID,Focus,Consumption,-0.16012839381912752,5.398322325028104,5.549965236700416
2012-07-01,Indonesia,ID,Focus,Consumption,-0.12136651966020444,5.353104934792086,5.309492890664558
2012-10-01,Indonesia,ID,Focus,Consumption,-0.11453335136456726,5.32769691853332,5.198722345100748
2013-01-01,Indonesia,ID,Focus,Consumption,-0.047068584975442314,5.377481473323087,5.451745420826626
2013-04-01,Indonesia,ID,Focus,Consumption,-0.06362929340250417,5.2698417333974845,5.119406276998006
2013-07-01,Indonesia,ID,Focus,Consumption,0.025780299275493045,5.327518170100376,5.540198637476124
2013-10-01,Indonesia,ID,Focus,Consumption,0.06251004869217094,5.357682520794427,5.319379747876951
2014-01-01,Indonesia,ID,Focus,Consumption,0.10790027750031544,5.328990147344115,5.336975927025378
2014-04-01,Indonesia,ID,Focus,Consumption,0.08808637940344553,5.312219511656124,5.052323734246045
2014-07-01,Indonesia,ID,Focus,Consumption,-0.06627039809176073,5.048118936148427,4.483796335445334
2014-10-01,Indonesia,ID,Focus,Consumption,-0.13505756223025633,4.915628731070498,4.789418927565237
2015-01-01,Indonesia,ID,Focus,Consumption,-0.2434530458331977,4.728350782390578,4.587864132305697
2015-04-01,Indonesia,ID,Focus,Consumption,-0.32881014319603025,4.622793063795072,4.630092859864021
2015-07-01,Indonesia,ID,Focus,Consumption,-0.28700762786433837,4.77219262009001,5.081394560625085
2015-10-01,Indonesia,ID,Focus,Consumption,-0.2875065015234095,4.786492462366709,4.846618296672034
2016-01-01,Indonesia,ID,Focus,Consumption,-0.23846741000145033,4.882088422381159,4.970247972363495
2016-04-01,Indonesia,ID,Focus,Consumption,-0.1671646733291711,4.968342738574094,4.975110124635762
2016-07-01,Indonesia,ID,Focus,Consumption,-0.09196826941310077,4.9220505867829445,4.896225953460487
2016-10-01,Indonesia,ID,Focus,Consumption,-0.011997571834100607,4.912941003729188,4.8101799644570065
2017-01-01,Indonesia,ID,Focus,Consumption,0.11942585947066937,4.895362383519952,4.8999334915265536
2017-04-01,Indonesia,ID,Focus,Consumption,0.234007948591115,4.827976471572981,4.705566476847878
2017-07-01,Indonesia,ID,Focus,Consumption,0.45792775189378193,4.855237486751918,5.005270014176233
2017-10-01,Indonesia,ID,Focus,Consumption,0.682616895994496,4.867852346732704,4.8606394043801515
2018-01-01,Indonesia,ID,Focus,Consumption,0.9503437266135568,4.861910559665361,4.876166343257182
2018-04-01,Indonesia,ID,Focus,Consumption,1.371341913164797,5.016873607408812,5.32541866782168
2018-07-01,Indonesia,ID,Focus,Consumption,1.715073570240219,4.9774776083904015,4.847686018102593
2018-10-01,Indonesia,ID,Focus,Consumption,2.302317582568852,5.17523371465316,5.651663829431186
2019-01-01,Indonesia,ID,Focus,Consumption,2.9886347141461473,5.426383954538494,5.8807673027985174
2019-04-01,Indonesia,ID,Focus,Consumption,3.648610927576342,5.499242544232175,5.616853026596402
2019-07-01,Indonesia,ID,Focus,Consumption,3.393211621497013,4.740548622642393,1.812910331743467
2019-10-01,Indonesia,ID,Focus,Consumption,3.8674374450312383,4.481183102159747,4.614201747500601
2020-01-01,Indonesia,ID,Focus,Consumption,2.9966319108174764,2.7986367157058822,-0.8494182430169417
2020-04-01,Indonesia,ID,Focus,Consumption,-4.466084794984135,-5.419870128970672,-27.257174352109814
2020-07-01,Indonesia,ID,Focus,Consumption,-3.290358726470246,-4.046257702163558,7.307360038971922
2020-10-01,Indonesia,ID,Focus,Consumption,-2.997755617018538,-4.24347288875957,3.8253410011165556
2021-01-01,Indonesia,ID,Focus,Consumption,-2.5876767679229062,-2.936818236544525,4.377200365843237
2021-04-01,Indonesia,ID,Focus,Consumption,-2.358428613396437,4.817431154591034,3.7598232124324227
2021-07-01,Indonesia,ID,Focus,Consumption,-3.932275868908418,2.1583179508329664,-3.3290927760603495
2021-10-01,Indonesia,ID,Focus,Consumption,-1.9075909194154854,4.002014113274299,11.200125650881887
2022-01-01,Indonesia,ID,Focus,Consumption,-1.5377459984168909,4.087126124167639,4.717648409416597
2022-04-01,Indonesia,ID,Focus,Consumption,-1.1235779737563036,4.404382317276401,5.028847984867468
2022-07-01,Indonesia,ID,Focus,Consumption,-1.1780453811141047,6.057003846514419,3.281393340891725
2022-10-01,Indonesia,ID,Focus,Consumption,-0.5481400519135107,4.791058021189798,6.136342349583401
2023-01-01,Indonesia,ID,Focus,Consumption,-0.5164477361494293,4.57373947463644,3.848374223203166
2023-04-01,Indonesia,ID,Focus,Consumption,-0.01375242056375018,4.772358894577877,5.8233256646332165
2023-07-01,Indonesia,ID,Focus,Consumption,0.18784986639531348,5.12567490628193,4.6946573877079345
2023-10-01,Indonesia,ID,Focus,Consumption,0.40381889151706396,4.794728866967546,4.8125581923258665
2024-01-01,Indonesia,ID,Focus,Consumption,0.7613151994120891,5.188710514776318,5.424300814438254
2024-04-01,Indonesia,ID,Focus,Consumption,0.9155910569764092,4.893694521221903,4.643261690415557
2024-07-01,Indonesia,ID,Focus,Consumption,1.11961900748706,4.935586477740017,4.862225213780391
2024-10-01,Indonesia,ID,Focus,Consumption,1.2969590470273593,4.923904473008633,4.765830173400332
2025-01-01,Indonesia,ID,Focus,Consumption,1.4228411767555873,4.708718178672555,4.563555637093941
1987-01-01,Indonesia,ID,Focus,GDP,0.08257514651720178,NA,NA
1987-04-01,Indonesia,ID,Focus,GDP,2.975259452556697,NA,19.7014921094123
1987-07-01,Indonesia,ID,Focus,GDP,0.6337953541986993,NA,-1.2348950703113815
1987-10-01,Indonesia,ID,Focus,GDP,-1.5563622816229201,NA,-0.6218181958018931
1988-01-01,Indonesia,ID,Focus,GDP,-3.448388073215243,4.608142030915374,0.5877892803624718
1988-04-01,Indonesia,ID,Focus,GDP,1.5655947089539193,6.741329464520973,28.234241843834695
1988-07-01,Indonesia,ID,Focus,GDP,-1.214286728096561,6.3195333406934395,-2.922079565621516
1988-10-01,Indonesia,ID,Focus,GDP,-0.4856459950760032,9.25793183160728,11.131775767853469
1989-01-01,Indonesia,ID,Focus,GDP,1.111302356528903,12.766576602599145,14.62236836432993
1989-04-01,Indonesia,ID,Focus,GDP,-0.7798594096267717,5.878933983987267,0.6836713693871843
1989-07-01,Indonesia,ID,Focus,GDP,-0.950658951164682,8.503959713845077,7.578023353809726
1989-10-01,Indonesia,ID,Focus,GDP,-1.176422807175046,7.563085557681504,7.3682791431991745
1990-01-01,Indonesia,ID,Focus,GDP,-0.8992548029693734,6.253731702922138,9.384952945292468
1990-04-01,Indonesia,ID,Focus,GDP,-0.3117700431223684,8.738578507080064,10.623058586018885
1990-07-01,Indonesia,ID,Focus,GDP,0.3180085583412299,9.538751841270354,10.778716690570889
1990-10-01,Indonesia,ID,Focus,GDP,0.3359302586909523,9.773341185224993,8.30663651901773
1991-01-01,Indonesia,ID,Focus,GDP,-0.3895309244581098,8.751630982436254,5.2981121341375115
1991-04-01,Indonesia,ID,Focus,GDP,0.5093548269608341,9.033617976777464,11.751006563383726
1991-07-01,Indonesia,ID,Focus,GDP,0.5741280501784466,8.428836018159913,8.359588856100686
1991-10-01,Indonesia,ID,Focus,GDP,0.2815920270320127,8.068722732851086,6.86618337778242
1992-01-01,Indonesia,ID,Focus,GDP,-1.4445163671196037,7.009184654976863,1.0599598226406215
1992-04-01,Indonesia,ID,Focus,GDP,-1.9724463073062752,5.514852506427914,5.773677969187929
1992-07-01,Indonesia,ID,Focus,GDP,-0.32296888225037157,7.023365010336846,14.393638871736414
1992-10-01,Indonesia,ID,Focus,GDP,-1.5261841236913816,6.026218076503653,2.8775956424496485
1993-01-01,Indonesia,ID,Focus,GDP,-1.9177590857558884,7.2618463132368305,6.00247276957333
1993-04-01,Indonesia,ID,Focus,GDP,-2.563615120608313,7.029286221101572,4.843437600646894
1993-07-01,Indonesia,ID,Focus,GDP,-1.0270308100796681,6.7824432079898855,13.40626681928967
1993-10-01,Indonesia,ID,Focus,GDP,0.7206693227914187,9.576136203094876,14.05236762286961
1994-01-01,Indonesia,ID,Focus,GDP,-0.28337441600757507,8.778775948318085,2.813031750466166
1994-04-01,Indonesia,ID,Focus,GDP,0.5417960004652604,10.034249487957325,9.865331759203855
1994-07-01,Indonesia,ID,Focus,GDP,-0.8408985974615868,6.866785389782137,0.7364104265889182
1994-10-01,Indonesia,ID,Focus,GDP,-1.9473794378417966,3.731756986338297,1.5122540090942493
1995-01-01,Indonesia,ID,Focus,GDP,1.4042758860047244,7.7740327485120275,18.982134799161088
1995-04-01,Indonesia,ID,Focus,GDP,1.950325102341166,7.147331217342767,7.3585256345268135
1995-07-01,Indonesia,ID,Focus,GDP,1.5452118522315748,7.74264882472302,3.117680856109928
1995-10-01,Indonesia,ID,Focus,GDP,1.853285398555407,8.740610013431649,5.504098763928766
1996-01-01,Indonesia,ID,Focus,GDP,2.540304672014916,5.62689657836728,6.527281058903611
1996-04-01,Indonesia,ID,Focus,GDP,4.712801082045852,6.776002887102095,11.954950869466074
1996-07-01,Indonesia,ID,Focus,GDP,5.972050555067901,7.93969192938242,7.772437025231227
1996-10-01,Indonesia,ID,Focus,GDP,8.624063858472253,9.766282461598053,12.810460892791298
1997-01-01,Indonesia,ID,Focus,GDP,7.1029610222258714,7.033559609081053,-4.403610351164389
1997-04-01,Indonesia,ID,Focus,GDP,8.177899833133345,5.417805511805085,5.491934480362204
1997-07-01,Indonesia,ID,Focus,GDP,9.453556368312077,4.9389277432915435,5.856925951177061
1997-10-01,Indonesia,ID,Focus,GDP,9.094287485420047,1.4739455033499382,-1.0494680669751233
1998-01-01,Indonesia,ID,Focus,GDP,1.4467467278073565,-5.043758643959961,-30.474426940403987
1998-04-01,Indonesia,ID,Focus,GDP,-6.4021352943121475,-14.275268934785856,-31.434106682941376
1998-07-01,Indonesia,ID,Focus,GDP,-8.263209449568803,-17.61850450836633,-7.516016343144827
1998-10-01,Indonesia,ID,Focus,GDP,-10.193049940107421,-19.2859011399495,-7.719054593307817
1999-01-01,Indonesia,ID,Focus,GDP,-5.404365229570267,-6.839398530609486,19.311583496956075
1999-04-01,Indonesia,ID,Focus,GDP,-5.2531445301990525,1.2634512172255086,0.9772923083986029
1999-07-01,Indonesia,ID,Focus,GDP,-5.550618955719715,3.003353633513939,-0.5564066779911059
1999-10-01,Indonesia,ID,Focus,GDP,-4.783117157772191,5.932358163042295,3.996963524805608
2000-01-01,Indonesia,ID,Focus,GDP,-2.4262375115026784,3.7710741576468365,10.666447475374241
2000-04-01,Indonesia,ID,Focus,GDP,-2.5122950172888627,3.8300563005208232,1.2132208798945499
2000-07-01,Indonesia,ID,Focus,GDP,-1.8440936976962288,5.10647348397768,4.549262055836323
2000-10-01,Indonesia,ID,Focus,GDP,-0.016686753616535627,6.4820559908643105,9.499293552352128
2001-01-01,Indonesia,ID,Focus,GDP,-0.5601929396425315,3.8950548521189177,0.31844292039266975
2001-04-01,Indonesia,ID,Focus,GDP,0.08376087265398943,4.931908625934867,5.3606359751583454
2001-07-01,Indonesia,ID,Focus,GDP,-0.9847003780388136,3.492462980810629,-1.2085205246606279
2001-10-01,Indonesia,ID,Focus,GDP,-1.0479282305566988,1.8879588209781417,3.0812769130221795
2002-01-01,Indonesia,ID,Focus,GDP,-0.18967862116850073,3.563835327762277,7.021948947529211
2002-04-01,Indonesia,ID,Focus,GDP,0.4246040627551781,3.7947068224418956,6.28412195387682
2002-07-01,Indonesia,ID,Focus,GDP,0.6652363535868989,5.349428307228266,5.010365414484852
2002-10-01,Indonesia,ID,Focus,GDP,-0.22115524167962142,4.7558542634714485,0.7069807379949111
2003-01-01,Indonesia,ID,Focus,GDP,0.5898866689791736,4.922105665441734,7.686954555410352
2003-04-01,Indonesia,ID,Focus,GDP,0.7988639984604899,4.7145531925028905,5.4539120621214465
2003-07-01,Indonesia,ID,Focus,GDP,0.6236608728517942,4.481676045772076,4.078856827561594
2003-10-01,Indonesia,ID,Focus,GDP,-0.42702558168189986,4.486690364282708,0.7270380120374398
2004-01-01,Indonesia,ID,Focus,GDP,-0.1512291752088588,4.1082244811295965,6.173091022797905
2004-04-01,Indonesia,ID,Focus,GDP,0.09374225907460634,4.289459516443372,6.17885220337655
2004-07-01,Indonesia,ID,Focus,GDP,-0.028245809006160333,4.476904482783439,4.828636692921862
2004-10-01,Indonesia,ID,Focus,GDP,0.9476022418609823,6.626744843031318,9.326399453028955
2005-01-01,Indonesia,ID,Focus,GDP,0.4869594397527042,6.002366961390138,3.6755794962331834
2005-04-01,Indonesia,ID,Focus,GDP,0.39335417490375757,5.765145729738919,5.229967276771674
2005-07-01,Indonesia,ID,Focus,GDP,0.030932614955374825,5.6162993822258755,4.233251302869689
2005-10-01,Indonesia,ID,Focus,GDP,0.0950337638225057,4.787496095233479,6.011186305059368
2006-01-01,Indonesia,ID,Focus,GDP,-0.013986200926713321,5.214580798547885,5.383918309490809
2006-04-01,Indonesia,ID,Focus,GDP,-0.4921019993212733,4.8986793069012435,3.966361310185107
2006-07-01,Indonesia,ID,Focus,GDP,-0.3106441888323899,5.504630729151572,6.657056991871002
2006-10-01,Indonesia,ID,Focus,GDP,-0.026923688510782553,5.779547566194765,7.110853653232141
2007-01-01,Indonesia,ID,Focus,GDP,0.19551799153059188,6.159081068708971,6.902052319547636
2007-04-01,Indonesia,ID,Focus,GDP,0.05481184878699749,6.536809669169941,5.477275712028984
2007-07-01,Indonesia,ID,Focus,GDP,-0.07083993835495928,6.261869758507288,5.557297349220391
2007-10-01,Indonesia,ID,Focus,GDP,-0.40563317251468745,5.667321929379199,4.732662336719784
2008-01-01,Indonesia,ID,Focus,GDP,0.45076546077222196,6.3171363602464226,9.501310043016531
2008-04-01,Indonesia,ID,Focus,GDP,1.3746500669393535,7.3893348195031905,9.766069549056056
2008-07-01,Indonesia,ID,Focus,GDP,1.8364729485172668,7.976185621417642,7.904700556878197
2008-10-01,Indonesia,ID,Focus,GDP,0.4847806259468824,6.951274178060629,0.6330165632917328
2009-01-01,Indonesia,ID,Focus,GDP,-0.5085626397311805,5.088166595573185,2.0488797130667535
2009-04-01,Indonesia,ID,Focus,GDP,-0.6054010873438727,4.0513161978836365,5.618667958297863
2009-07-01,Indonesia,ID,Focus,GDP,-0.19462560088653771,3.983371886592124,7.6329233117121476
2009-10-01,Indonesia,ID,Focus,GDP,-0.17521615095666185,5.3375617268148545,6.049775924182654
2010-01-01,Indonesia,ID,Focus,GDP,-0.4248965974709262,6.0637827171557745,4.953763674430434
2010-04-01,Indonesia,ID,Focus,GDP,-0.105174920172796,6.461443738274042,7.209312042770932
2010-07-01,Indonesia,ID,Focus,GDP,-0.09172437957085527,6.042887326508506,5.958697664650003
2010-10-01,Indonesia,ID,Focus,GDP,0.10743302987030337,6.1985090121986275,6.672262666943141
2011-01-01,Indonesia,ID,Focus,GDP,0.04614659773935579,6.359383812319663,5.597262874914577
2011-04-01,Indonesia,ID,Focus,GDP,0.055177999909719264,6.017459905696398,5.841616416277873
2011-07-01,Indonesia,ID,Focus,GDP,-0.006976634513769769,5.906879607147175,5.51637647045311
2011-10-01,Indonesia,ID,Focus,GDP,0.038248016860902706,5.714303379308561,5.901957755588683
2012-01-01,Indonesia,ID,Focus,GDP,0.2751688703180348,5.970324961996809,6.6213492056675705
2012-04-01,Indonesia,ID,Focus,GDP,0.33273926641369866,5.973218892382093,5.853192137819008
2012-07-01,Indonesia,ID,Focus,GDP,0.18738442577961606,5.841140273399148,4.988061994521331
2012-10-01,Indonesia,ID,Focus,GDP,0.07042365968335136,5.627242581122971,5.046366986483974
